,src,dst,ts,label,idx
3781,17831,17837,94.0,0.0,3781
3783,17833,17837,94.0,0.0,3783
3784,17834,17837,94.0,0.0,3784
3785,17835,17837,94.0,0.0,3785
3786,17835,17837,94.0,0.0,3786
3787,17836,17837,94.0,0.0,3787
3789,1892,20541,94.0,0.0,3789
3794,20541,36983,94.0,1.0,3794
3791,5774,20541,94.0,0.0,3791
3792,1893,20541,94.0,0.0,3792
3793,5774,20541,94.0,0.0,3793
3795,21710,32366,94.0,0.0,3795
3796,22232,22236,94.0,0.0,3796
3797,22233,22236,94.0,0.0,3797
3780,17830,17837,94.0,0.0,3780
3798,22234,22236,94.0,0.0,3798
3790,6009,20541,94.0,0.0,3790
3779,17829,17837,94.0,0.0,3779
3764,17818,17837,94.0,0.0,3764
3777,17827,17837,94.0,0.0,3777
3799,22234,22236,94.0,0.0,3799
3758,17374,17373,94.0,1.0,3758
3759,17393,17374,94.0,0.0,3759
3760,17374,17373,94.0,1.0,3760
3761,17392,17374,94.0,0.0,3761
3762,17373,17374,94.0,0.0,3762
3763,17817,17837,94.0,0.0,3763
3765,17818,17837,94.0,0.0,3765
3766,17819,17837,94.0,0.0,3766
3767,17820,17837,94.0,0.0,3767
3768,17821,17837,94.0,0.0,3768
3769,17822,17837,94.0,0.0,3769
3770,17823,17837,94.0,0.0,3770
3771,17824,17837,94.0,0.0,3771
3772,17823,17837,94.0,0.0,3772
3773,17825,17837,94.0,0.0,3773
3774,17826,17837,94.0,0.0,3774
3775,17826,17837,94.0,0.0,3775
3776,17827,17837,94.0,0.0,3776
3778,17828,17837,94.0,0.0,3778
3800,22235,22236,94.0,0.0,3800
3830,26232,9148,94.0,0.0,3830
3802,22236,37321,94.0,1.0,3802
3826,9148,26230,94.0,1.0,3826
3827,26230,9148,94.0,0.0,3827
3828,26231,9148,94.0,0.0,3828
3829,9148,26232,94.0,1.0,3829
3757,17389,17374,94.0,0.0,3757
3831,9148,25226,94.0,1.0,3831
3832,9148,38124,94.0,1.0,3832
3833,9148,25223,94.0,1.0,3833
3834,9148,25218,94.0,1.0,3834
3835,9148,1499,94.0,1.0,3835
3836,26233,9148,94.0,0.0,3836
3837,26233,9148,94.0,0.0,3837
3838,26234,9148,94.0,0.0,3838
3839,9148,26235,94.0,1.0,3839
3840,26235,9148,94.0,0.0,3840
3841,26236,9148,94.0,0.0,3841
3842,30852,30855,94.0,0.0,3842
3843,31666,31668,94.0,0.0,3843
3844,31667,31668,94.0,0.0,3844
3825,26229,9148,94.0,0.0,3825
3801,22235,22236,94.0,0.0,3801
3824,9148,26229,94.0,1.0,3824
3822,26227,9148,94.0,0.0,3822
3803,22236,37322,94.0,1.0,3803
3804,22236,22234,94.0,1.0,3804
3805,22237,22236,94.0,0.0,3805
3806,22237,22236,94.0,0.0,3806
3807,22306,22313,94.0,0.0,3807
3808,8944,22313,94.0,0.0,3808
3809,22307,22313,94.0,0.0,3809
3810,22308,22313,94.0,0.0,3810
3811,22309,22313,94.0,0.0,3811
3812,9148,32327,94.0,1.0,3812
3813,9148,32327,94.0,1.0,3813
3814,9148,38119,94.0,1.0,3814
3815,9148,32327,94.0,1.0,3815
3816,9148,38120,94.0,1.0,3816
3817,9148,38121,94.0,1.0,3817
3818,9148,38122,94.0,1.0,3818
3819,26225,9148,94.0,0.0,3819
3820,9148,38123,94.0,1.0,3820
3821,26226,9148,94.0,0.0,3821
3823,26228,9148,94.0,0.0,3823
3756,17374,17373,94.0,1.0,3756
3788,17837,36780,94.0,1.0,3788
3754,12438,12419,94.0,0.0,3754
3691,7934,7912,94.0,0.0,3691
3692,7931,7912,94.0,0.0,3692
3693,7935,7912,94.0,0.0,3693
3694,7932,7912,94.0,0.0,3694
3695,7933,7912,94.0,0.0,3695
3696,7934,7912,94.0,0.0,3696
3697,7931,7912,94.0,0.0,3697
3698,7936,7912,94.0,0.0,3698
3690,7930,7912,94.0,0.0,3690
3699,8198,12418,94.0,1.0,3699
3701,8198,12418,94.0,1.0,3701
3702,8214,8198,94.0,0.0,3702
3703,8198,12418,94.0,1.0,3703
3704,8215,8198,94.0,0.0,3704
3705,8198,12418,94.0,1.0,3705
3706,8216,8198,94.0,0.0,3706
3707,8198,12418,94.0,1.0,3707
3708,8217,8198,94.0,0.0,3708
3700,8213,8198,94.0,0.0,3700
3689,7933,7912,94.0,0.0,3689
3688,7932,7912,94.0,0.0,3688
3687,7931,7912,94.0,0.0,3687
3755,12419,5651,94.0,1.0,3755
3668,1407,1388,94.0,0.0,3668
3669,1388,32873,94.0,1.0,3669
3670,3145,3139,94.0,0.0,3670
3671,3146,3139,94.0,0.0,3671
3672,3307,3175,94.0,0.0,3672
3673,3308,3175,94.0,0.0,3673
3674,3175,33696,94.0,1.0,3674
3675,3175,33697,94.0,1.0,3675
3676,3175,33698,94.0,1.0,3676
3677,3175,33699,94.0,1.0,3677
3678,5754,5755,94.0,0.0,3678
3679,7923,7912,94.0,0.0,3679
3681,7925,7912,94.0,0.0,3681
3682,7926,7912,94.0,0.0,3682
3683,7927,7912,94.0,0.0,3683
3684,7928,7912,94.0,0.0,3684
3685,7929,7912,94.0,0.0,3685
3686,7930,7912,94.0,0.0,3686
3709,8218,8198,94.0,0.0,3709
3710,8198,12418,94.0,1.0,3710
3680,7924,7912,94.0,0.0,3680
3712,8219,8198,94.0,0.0,3712
3736,12430,12419,94.0,0.0,3736
3737,12419,5651,94.0,1.0,3737
3738,12431,12419,94.0,0.0,3738
3739,12432,12419,94.0,0.0,3739
3740,12419,5651,94.0,1.0,3740
3741,12419,5651,94.0,1.0,3741
3742,12433,12419,94.0,0.0,3742
3743,12419,5651,94.0,1.0,3743
3735,12419,5651,94.0,1.0,3735
3744,12433,12419,94.0,0.0,3744
3746,12434,12419,94.0,0.0,3746
3748,12419,5651,94.0,1.0,3748
3749,104,12419,94.0,0.0,3749
3750,12419,5651,94.0,1.0,3750
3751,12436,12419,94.0,0.0,3751
3752,12437,12419,94.0,0.0,3752
3711,8198,12418,94.0,1.0,3711
3753,12419,5651,94.0,1.0,3753
3745,12419,5651,94.0,1.0,3745
3734,12429,12419,94.0,0.0,3734
3747,12435,12419,94.0,0.0,3747
3732,12428,12419,94.0,0.0,3732
3714,8220,8198,94.0,0.0,3714
3713,8198,12418,94.0,1.0,3713
3733,12419,5651,94.0,1.0,3733
3715,8198,12418,94.0,1.0,3715
3716,8221,8198,94.0,0.0,3716
3717,8198,12418,94.0,1.0,3717
3719,8937,8931,94.0,0.0,3719
3720,12422,12419,94.0,0.0,3720
3721,12423,12419,94.0,0.0,3721
3722,12419,5651,94.0,1.0,3722
3718,8222,8198,94.0,0.0,3718
3724,12424,12419,94.0,0.0,3724
3725,12419,5651,94.0,1.0,3725
3731,12419,5651,94.0,1.0,3731
3726,12425,12419,94.0,0.0,3726
3727,12419,5651,94.0,1.0,3727
3728,12426,12419,94.0,0.0,3728
3730,12427,12419,94.0,0.0,3730
3723,12419,5651,94.0,1.0,3723
3729,12419,5651,94.0,1.0,3729
4016,17837,32327,95.0,1.0,4016
4015,17837,32327,95.0,1.0,4015
4014,17837,1390,95.0,1.0,4014
4013,17837,33006,95.0,1.0,4013
4010,17837,1390,95.0,1.0,4010
4011,17837,32616,95.0,1.0,4011
4009,17837,1390,95.0,1.0,4009
4008,17837,32616,95.0,1.0,4008
4017,17837,1390,95.0,1.0,4017
4006,17837,32496,95.0,1.0,4006
4007,17837,1390,95.0,1.0,4007
4012,17837,1390,95.0,1.0,4012
4018,17837,32313,95.0,1.0,4018
4027,17837,32312,95.0,1.0,4027
4020,17837,32516,95.0,1.0,4020
4021,17896,17837,95.0,0.0,4021
4022,17837,1390,95.0,1.0,4022
4023,17837,32318,95.0,1.0,4023
4024,17837,1390,95.0,1.0,4024
4025,17837,35006,95.0,1.0,4025
4026,17837,1390,95.0,1.0,4026
4028,17837,32634,95.0,1.0,4028
4029,17837,1390,95.0,1.0,4029
4030,17837,1390,95.0,1.0,4030
4031,17837,34279,95.0,1.0,4031
4032,17837,1390,95.0,1.0,4032
4005,17837,1390,95.0,1.0,4005
4033,17837,32490,95.0,1.0,4033
4019,17837,1390,95.0,1.0,4019
4004,17837,32373,95.0,1.0,4004
3984,17837,17893,95.0,1.0,3984
4002,17837,1390,95.0,1.0,4002
4034,17837,1390,95.0,1.0,4034
3974,17837,32534,95.0,1.0,3974
3975,17837,1390,95.0,1.0,3975
3976,17837,32470,95.0,1.0,3976
3977,17837,1390,95.0,1.0,3977
3978,17837,32522,95.0,1.0,3978
3979,17837,1390,95.0,1.0,3979
3980,17837,32299,95.0,1.0,3980
3981,17837,1390,95.0,1.0,3981
3982,17837,32314,95.0,1.0,3982
3983,17837,1390,95.0,1.0,3983
3985,17837,1390,95.0,1.0,3985
3986,17837,1390,95.0,1.0,3986
4003,17837,1390,95.0,1.0,4003
3987,17837,32631,95.0,1.0,3987
3989,17892,17837,95.0,0.0,3989
3990,17893,17837,95.0,0.0,3990
3991,17837,1390,95.0,1.0,3991
3992,17837,1390,95.0,1.0,3992
3993,17894,17837,95.0,0.0,3993
3994,17895,17837,95.0,0.0,3994
3995,17837,1390,95.0,1.0,3995
3996,17837,32327,95.0,1.0,3996
3997,17837,1390,95.0,1.0,3997
3998,17837,34425,95.0,1.0,3998
3999,17837,1390,95.0,1.0,3999
4000,17837,32623,95.0,1.0,4000
4001,17837,32280,95.0,1.0,4001
3988,17837,1390,95.0,1.0,3988
4035,17837,1390,95.0,1.0,4035
4078,17837,1390,95.0,1.0,4078
4037,17837,34939,95.0,1.0,4037
4069,17837,17901,95.0,1.0,4069
4070,17901,17837,95.0,0.0,4070
4071,17837,17902,95.0,1.0,4071
4072,17837,17902,95.0,1.0,4072
4073,17902,17837,95.0,0.0,4073
4074,17837,1390,95.0,1.0,4074
4075,17837,1390,95.0,1.0,4075
4076,17837,1390,95.0,1.0,4076
4077,17837,1390,95.0,1.0,4077
4079,17837,1390,95.0,1.0,4079
4080,17837,1390,95.0,1.0,4080
4081,17837,1390,95.0,1.0,4081
4082,17903,17837,95.0,0.0,4082
4068,17887,17837,95.0,0.0,4068
4083,17837,1390,95.0,1.0,4083
4085,1390,17837,95.0,0.0,4085
4086,17837,1390,95.0,1.0,4086
4087,17837,36784,95.0,1.0,4087
4088,17837,34276,95.0,1.0,4088
4089,17837,36784,95.0,1.0,4089
4090,17837,36785,95.0,1.0,4090
4091,22310,22313,95.0,0.0,4091
4092,9148,1513,95.0,1.0,4092
4093,26237,9148,95.0,0.0,4093
4094,14121,9148,95.0,0.0,4094
4095,14121,9148,95.0,0.0,4095
4096,14121,9148,95.0,0.0,4096
3973,17837,1390,95.0,1.0,3973
4084,1390,17837,95.0,0.0,4084
4036,17837,32632,95.0,1.0,4036
4067,17900,17837,95.0,0.0,4067
4065,17887,17837,95.0,0.0,4065
4038,17837,1390,95.0,1.0,4038
4039,17837,32880,95.0,1.0,4039
4040,17837,1390,95.0,1.0,4040
4041,17897,17837,95.0,0.0,4041
4042,17837,32327,95.0,1.0,4042
4043,17837,1390,95.0,1.0,4043
4044,17837,32615,95.0,1.0,4044
4045,17837,1390,95.0,1.0,4045
4046,17837,1390,95.0,1.0,4046
4047,17837,1390,95.0,1.0,4047
4048,17837,32622,95.0,1.0,4048
4049,17837,1390,95.0,1.0,4049
4050,17837,1390,95.0,1.0,4050
4066,17899,17837,95.0,0.0,4066
4051,17837,1390,95.0,1.0,4051
4053,17894,17837,95.0,0.0,4053
4054,17837,1390,95.0,1.0,4054
4055,17837,1390,95.0,1.0,4055
4056,17837,1390,95.0,1.0,4056
4057,17837,1390,95.0,1.0,4057
4058,17837,1390,95.0,1.0,4058
4059,17837,17898,95.0,1.0,4059
4060,17837,1390,95.0,1.0,4060
4061,17837,1390,95.0,1.0,4061
4097,31497,31498,95.0,0.0,4097
4062,17837,1390,95.0,1.0,4062
4063,17837,1390,95.0,1.0,4063
4064,17898,17837,95.0,0.0,4064
4052,17837,1390,95.0,1.0,4052
3972,17837,1390,95.0,1.0,3972
3880,17848,17837,95.0,0.0,3880
3970,17837,1390,95.0,1.0,3970
3876,17837,17838,95.0,1.0,3876
3877,17846,17837,95.0,0.0,3877
3878,17838,17837,95.0,0.0,3878
3879,17847,17837,95.0,0.0,3879
3881,17848,17837,95.0,0.0,3881
3882,17847,17837,95.0,0.0,3882
3883,17849,17837,95.0,0.0,3883
3884,17850,17837,95.0,0.0,3884
3885,17850,17837,95.0,0.0,3885
3886,17837,36781,95.0,1.0,3886
3887,17851,17837,95.0,0.0,3887
3888,17852,17837,95.0,0.0,3888
3889,17853,17837,95.0,0.0,3889
3875,17845,17837,95.0,0.0,3875
3891,17837,17853,95.0,1.0,3891
3893,17853,17837,95.0,0.0,3893
3894,17856,17837,95.0,0.0,3894
3895,17857,17837,95.0,0.0,3895
3896,17837,17861,95.0,1.0,3896
3897,17858,17837,95.0,0.0,3897
3898,17859,17837,95.0,0.0,3898
3899,17860,17837,95.0,0.0,3899
3900,17837,36782,95.0,1.0,3900
3901,17861,17837,95.0,0.0,3901
3902,17837,17857,95.0,1.0,3902
3903,17862,17837,95.0,0.0,3903
3904,17863,17837,95.0,0.0,3904
3905,17837,17864,95.0,1.0,3905
3892,17855,17837,95.0,0.0,3892
3906,17864,17837,95.0,0.0,3906
3874,17842,17837,95.0,0.0,3874
3872,17843,17837,95.0,0.0,3872
3971,17837,1390,95.0,1.0,3971
3845,1408,1388,95.0,0.0,3845
3846,1409,1388,95.0,0.0,3846
3847,1410,1388,95.0,0.0,3847
3848,3147,3139,95.0,0.0,3848
3849,5762,34464,95.0,1.0,3849
3850,5768,5762,95.0,0.0,3850
3851,7912,34823,95.0,1.0,3851
3852,7912,32299,95.0,1.0,3852
3853,4957,7912,95.0,0.0,3853
3854,7912,32331,95.0,1.0,3854
3855,7912,32331,95.0,1.0,3855
3856,1893,7912,95.0,0.0,3856
3873,17844,17837,95.0,0.0,3873
3857,1893,7912,95.0,0.0,3857
3859,17378,17374,95.0,0.0,3859
3860,17374,17385,95.0,1.0,3860
3861,17385,17374,95.0,0.0,3861
3862,17389,17374,95.0,0.0,3862
3863,17374,17373,95.0,1.0,3863
3864,17373,17374,95.0,0.0,3864
3865,17838,17837,95.0,0.0,3865
3866,17839,17837,95.0,0.0,3866
3867,17840,17837,95.0,0.0,3867
3868,17841,17837,95.0,0.0,3868
3869,17837,17842,95.0,1.0,3869
3870,17842,17837,95.0,0.0,3870
3871,17837,17844,95.0,1.0,3871
3858,17374,17378,95.0,1.0,3858
3907,17837,17866,95.0,1.0,3907
3890,17854,17837,95.0,0.0,3890
3909,17837,17867,95.0,1.0,3909
3942,17837,32315,95.0,1.0,3942
3943,17837,1390,95.0,1.0,3943
3944,17837,1390,95.0,1.0,3944
3945,17837,32315,95.0,1.0,3945
3946,17837,1390,95.0,1.0,3946
3947,17837,1390,95.0,1.0,3947
3948,17837,17886,95.0,1.0,3948
3949,17890,17837,95.0,0.0,3949
3950,17837,1390,95.0,1.0,3950
3951,17837,32880,95.0,1.0,3951
3952,17837,1390,95.0,1.0,3952
3953,17891,17837,95.0,0.0,3953
3954,17837,32385,95.0,1.0,3954
3941,17837,36783,95.0,1.0,3941
3955,17837,1390,95.0,1.0,3955
3957,17837,1390,95.0,1.0,3957
3958,17837,1390,95.0,1.0,3958
3959,17837,32631,95.0,1.0,3959
3960,17837,1390,95.0,1.0,3960
3961,17837,32379,95.0,1.0,3961
3962,17837,1390,95.0,1.0,3962
3963,17837,1390,95.0,1.0,3963
3964,17837,1390,95.0,1.0,3964
3965,17837,1390,95.0,1.0,3965
3966,17837,1390,95.0,1.0,3966
3967,17837,1390,95.0,1.0,3967
3968,17837,32870,95.0,1.0,3968
3969,17837,32374,95.0,1.0,3969
3908,17865,17837,95.0,0.0,3908
3940,17889,17837,95.0,0.0,3940
3956,17837,1390,95.0,1.0,3956
3938,17887,17837,95.0,0.0,3938
3939,17888,17837,95.0,0.0,3939
3910,17866,17837,95.0,0.0,3910
3911,17867,17837,95.0,0.0,3911
3912,17868,17837,95.0,0.0,3912
3913,17869,17837,95.0,0.0,3913
3914,17870,17837,95.0,0.0,3914
3915,17871,17837,95.0,0.0,3915
3917,17872,17837,95.0,0.0,3917
3918,17837,17873,95.0,1.0,3918
3919,17873,17837,95.0,0.0,3919
3920,17837,17875,95.0,1.0,3920
3921,17874,17837,95.0,0.0,3921
3922,17875,17837,95.0,0.0,3922
3923,17837,17878,95.0,1.0,3923
3916,17837,17875,95.0,1.0,3916
3933,17882,17837,95.0,0.0,3933
3936,17885,17837,95.0,0.0,3936
3935,17884,17837,95.0,0.0,3935
3934,17883,17837,95.0,0.0,3934
3932,17881,17837,95.0,0.0,3932
3924,17876,17837,95.0,0.0,3924
3931,17880,17837,95.0,0.0,3931
3929,14204,17837,95.0,0.0,3929
3928,17837,17886,95.0,1.0,3928
3927,17879,17837,95.0,0.0,3927
3926,17878,17837,95.0,0.0,3926
3925,17877,17837,95.0,0.0,3925
3930,17875,17837,95.0,0.0,3930
3937,17886,17837,95.0,0.0,3937
4148,30856,30855,96.0,0.0,4148
4149,30857,30855,96.0,0.0,4149
4150,30858,30855,96.0,0.0,4150
4137,22239,22236,96.0,0.0,4137
4147,30855,38446,96.0,0.0,4147
4152,31498,32280,96.0,1.0,4152
4151,30859,30855,96.0,0.0,4151
4146,30854,30855,96.0,0.0,4146
4139,22241,22236,96.0,0.0,4139
4144,9823,36680,96.0,1.0,4144
4143,25135,25162,96.0,0.0,4143
4142,25134,25162,96.0,0.0,4142
4141,22243,22236,96.0,0.0,4141
4138,22240,22236,96.0,0.0,4138
4153,31498,32314,96.0,1.0,4153
4145,30853,30855,96.0,0.0,4145
4154,31498,32315,96.0,1.0,4154
4169,31498,34279,96.0,1.0,4169
4156,31498,32299,96.0,1.0,4156
4136,22238,22236,96.0,0.0,4136
4171,31498,17904,96.0,1.0,4171
4170,31498,32483,96.0,1.0,4170
4168,31498,32882,96.0,1.0,4168
4167,31498,32326,96.0,1.0,4167
4166,31498,38473,96.0,1.0,4166
4165,31498,32385,96.0,1.0,4165
4164,31498,32524,96.0,1.0,4164
4163,31498,32624,96.0,1.0,4163
4162,31498,32483,96.0,1.0,4162
4161,31498,32631,96.0,1.0,4161
4160,31498,32379,96.0,1.0,4160
4159,31498,32280,96.0,1.0,4159
4158,31498,32880,96.0,1.0,4158
4157,31498,32632,96.0,1.0,4157
4155,31498,32318,96.0,1.0,4155
4135,22236,22238,96.0,1.0,4135
4140,22242,22236,96.0,0.0,4140
4133,17837,17904,96.0,1.0,4133
4113,7939,7912,96.0,0.0,4113
4112,7938,7912,96.0,0.0,4112
4111,7937,7912,96.0,0.0,4111
4110,1416,1388,96.0,0.0,4110
4109,1388,1416,96.0,1.0,4109
4108,1415,1388,96.0,0.0,4108
4107,1388,32400,96.0,1.0,4107
4114,7940,7912,96.0,0.0,4114
4106,1414,1388,96.0,0.0,4106
4104,1388,32400,96.0,1.0,4104
4103,1388,32400,96.0,1.0,4103
4102,1388,32400,96.0,1.0,4102
4101,1413,1388,96.0,0.0,4101
4099,1411,1388,96.0,0.0,4099
4098,1388,1412,96.0,1.0,4098
4134,22236,22238,96.0,1.0,4134
4105,1388,1414,96.0,1.0,4105
4115,7941,7912,96.0,0.0,4115
4100,1412,1388,96.0,0.0,4100
4117,9277,9279,96.0,0.0,4117
4116,9276,9279,96.0,0.0,4116
4131,17837,1390,96.0,1.0,4131
4132,1390,17837,96.0,0.0,4132
4129,17837,33003,96.0,1.0,4129
4128,17837,36000,96.0,1.0,4128
4127,17837,32380,96.0,1.0,4127
4126,17837,33004,96.0,1.0,4126
4130,17837,34280,96.0,1.0,4130
4124,17837,32334,96.0,1.0,4124
4123,17837,35811,96.0,1.0,4123
4122,17837,32327,96.0,1.0,4122
4121,17904,17837,96.0,0.0,4121
4120,17373,17374,96.0,0.0,4120
4119,17374,17373,96.0,1.0,4119
4125,17837,32380,96.0,1.0,4125
4118,9278,9279,96.0,0.0,4118
4219,25138,25162,97.0,0.0,4219
4218,25137,25162,97.0,0.0,4218
4217,25136,25162,97.0,0.0,4217
4216,8493,22824,97.0,0.0,4216
4215,22792,22824,97.0,0.0,4215
4214,22311,22313,97.0,0.0,4214
4211,17373,17374,97.0,0.0,4211
4212,22244,22236,97.0,0.0,4212
4210,17374,17373,97.0,1.0,4210
4209,17374,33984,97.0,1.0,4209
4208,9279,35095,97.0,0.0,4208
4207,9279,35095,97.0,0.0,4207
4206,9279,35094,97.0,0.0,4206
4213,22235,22236,97.0,0.0,4213
4220,25139,25162,97.0,0.0,4220
4228,25146,25162,97.0,0.0,4228
4223,25142,25162,97.0,0.0,4223
4224,9251,25162,97.0,0.0,4224
4225,25143,25162,97.0,0.0,4225
4226,25144,25162,97.0,0.0,4226
4227,25145,25162,97.0,0.0,4227
4229,25147,25162,97.0,0.0,4229
4230,25148,25162,97.0,0.0,4230
4231,25149,25162,97.0,0.0,4231
4232,25150,25162,97.0,0.0,4232
4233,25151,25162,97.0,0.0,4233
4234,30860,30855,97.0,0.0,4234
4235,30861,30855,97.0,0.0,4235
4205,7942,7912,97.0,0.0,4205
4236,30862,30855,97.0,0.0,4236
4221,25140,25162,97.0,0.0,4221
4204,5915,5876,97.0,0.0,4204
4222,25141,25162,97.0,0.0,4222
4202,1423,1388,97.0,0.0,4202
4203,3651,33984,97.0,0.0,4203
4172,649,32605,97.0,0.0,4172
4173,1417,1388,97.0,0.0,4173
4174,1388,32865,97.0,1.0,4174
4175,1388,32863,97.0,1.0,4175
4176,1388,32864,97.0,1.0,4176
4177,1388,32866,97.0,1.0,4177
4178,1388,32874,97.0,1.0,4178
4180,1418,1388,97.0,0.0,4180
4181,1419,1388,97.0,0.0,4181
4182,1388,32863,97.0,1.0,4182
4183,1388,32864,97.0,1.0,4183
4184,1420,1388,97.0,0.0,4184
4185,1420,1388,97.0,0.0,4185
4186,1419,1388,97.0,0.0,4186
4179,1388,32400,97.0,1.0,4179
4188,1388,32866,97.0,1.0,4188
4201,1388,32400,97.0,1.0,4201
4187,1388,32865,97.0,1.0,4187
4200,1422,1388,97.0,0.0,4200
4199,1388,1422,97.0,1.0,4199
4198,1388,32400,97.0,1.0,4198
4196,1388,32876,97.0,1.0,4196
4195,1388,32634,97.0,1.0,4195
4197,1388,32877,97.0,1.0,4197
4193,1388,32875,97.0,1.0,4193
4192,1388,32327,97.0,1.0,4192
4191,1388,32325,97.0,1.0,4191
4190,1421,1388,97.0,0.0,4190
4189,1388,32326,97.0,1.0,4189
4194,1388,32330,97.0,1.0,4194
4332,22824,22829,98.0,1.0,4332
4336,22834,22824,98.0,0.0,4336
4333,22829,22824,98.0,0.0,4333
4334,22832,22824,98.0,0.0,4334
4335,22833,22824,98.0,0.0,4335
4337,22835,22824,98.0,0.0,4337
4344,104,22824,98.0,0.0,4344
4339,22824,22837,98.0,1.0,4339
4340,22837,22824,98.0,0.0,4340
4341,22838,22824,98.0,0.0,4341
4342,22823,22824,98.0,0.0,4342
4343,9226,22824,98.0,0.0,4343
4345,22839,22824,98.0,0.0,4345
4331,22831,22824,98.0,0.0,4331
4338,22836,22824,98.0,0.0,4338
4330,22830,22824,98.0,0.0,4330
4315,22821,22824,98.0,0.0,4315
4328,22824,22829,98.0,1.0,4328
4313,22819,22824,98.0,0.0,4313
4314,22820,22824,98.0,0.0,4314
4346,22840,22824,98.0,0.0,4346
4316,22822,22824,98.0,0.0,4316
4317,22823,22824,98.0,0.0,4317
4318,22824,22823,98.0,1.0,4318
4319,22825,22824,98.0,0.0,4319
4320,22823,22824,98.0,0.0,4320
4321,22826,22824,98.0,0.0,4321
4322,22827,22824,98.0,0.0,4322
4323,22824,22827,98.0,1.0,4323
4324,22824,22828,98.0,1.0,4324
4325,22824,22828,98.0,1.0,4325
4326,22824,22828,98.0,1.0,4326
4327,22828,22824,98.0,0.0,4327
4329,22829,22824,98.0,0.0,4329
4347,22841,22824,98.0,0.0,4347
4363,22848,22824,98.0,0.0,4363
4349,22841,22824,98.0,0.0,4349
4370,22852,22824,98.0,0.0,4370
4371,22824,22801,98.0,1.0,4371
4372,24614,24613,98.0,0.0,4372
4373,24613,37779,98.0,1.0,4373
4374,24613,24614,98.0,1.0,4374
4375,25152,25162,98.0,0.0,4375
4376,25153,25162,98.0,0.0,4376
4377,26622,26623,98.0,0.0,4377
4378,30863,30855,98.0,0.0,4378
4379,30855,38446,98.0,0.0,4379
4380,30864,30855,98.0,0.0,4380
4381,30865,30855,98.0,0.0,4381
4382,30866,30855,98.0,0.0,4382
4383,30855,38446,98.0,0.0,4383
4312,22818,22824,98.0,0.0,4312
4369,22824,22801,98.0,1.0,4369
4348,22824,22841,98.0,1.0,4348
4368,22799,22824,98.0,0.0,4368
4366,22851,22824,98.0,0.0,4366
4350,22842,22824,98.0,0.0,4350
4351,22843,22824,98.0,0.0,4351
4352,22844,22824,98.0,0.0,4352
4353,22845,22824,98.0,0.0,4353
4354,22846,22824,98.0,0.0,4354
4355,22824,22847,98.0,1.0,4355
4356,22847,22824,98.0,0.0,4356
4357,22824,22849,98.0,1.0,4357
4358,22824,22849,98.0,1.0,4358
4359,22848,22824,98.0,0.0,4359
4360,22849,22824,98.0,0.0,4360
4361,22824,22848,98.0,1.0,4361
4362,22850,22824,98.0,0.0,4362
4364,22851,22824,98.0,0.0,4364
4365,22824,22851,98.0,1.0,4365
4367,22824,22801,98.0,1.0,4367
4311,22817,22824,98.0,0.0,4311
4292,17958,22824,98.0,0.0,4292
4309,22815,22824,98.0,0.0,4309
4257,8931,8935,98.0,1.0,4257
4258,8935,8931,98.0,0.0,4258
4259,8948,8931,98.0,0.0,4259
4260,17374,17397,98.0,1.0,4260
4261,17397,17374,98.0,0.0,4261
4262,17374,33006,98.0,1.0,4262
4255,7948,7912,98.0,0.0,4255
4263,17374,32318,98.0,1.0,4263
4265,17374,36680,98.0,1.0,4265
4266,17374,36672,98.0,1.0,4266
4267,17374,17373,98.0,1.0,4267
4268,17373,17374,98.0,0.0,4268
4269,221,21710,98.0,0.0,4269
4270,21848,21837,98.0,0.0,4270
4264,17374,32318,98.0,1.0,4264
4254,7947,7912,98.0,0.0,4254
4253,7946,7912,98.0,0.0,4253
4252,7945,7912,98.0,0.0,4252
4237,1424,1388,98.0,0.0,4237
4238,1425,1388,98.0,0.0,4238
4239,1426,1388,98.0,0.0,4239
4240,1427,1388,98.0,0.0,4240
4241,1388,1428,98.0,1.0,4241
4242,1428,1388,98.0,0.0,4242
4243,1388,32878,98.0,1.0,4243
4244,2693,3175,98.0,0.0,4244
4245,3175,33700,98.0,1.0,4245
4246,3309,3175,98.0,0.0,4246
4247,3175,33701,98.0,1.0,4247
4248,7943,7912,98.0,0.0,4248
4249,7944,7912,98.0,0.0,4249
4250,7945,7912,98.0,0.0,4250
4251,7945,7912,98.0,0.0,4251
4271,5860,22236,98.0,0.0,4271
4272,22245,22236,98.0,0.0,4272
4256,7948,7912,98.0,0.0,4256
4274,22236,37323,98.0,1.0,4274
4294,22802,22824,98.0,0.0,4294
4295,22803,22824,98.0,0.0,4295
4296,22804,22824,98.0,0.0,4296
4297,22805,22824,98.0,0.0,4297
4298,22806,22824,98.0,0.0,4298
4299,22807,22824,98.0,0.0,4299
4300,22808,22824,98.0,0.0,4300
4301,22809,22824,98.0,0.0,4301
4302,22799,22824,98.0,0.0,4302
4303,22810,22824,98.0,0.0,4303
4304,22811,22824,98.0,0.0,4304
4305,22812,22824,98.0,0.0,4305
4306,22813,22824,98.0,0.0,4306
4307,22814,22824,98.0,0.0,4307
4273,22236,32631,98.0,1.0,4273
4293,22801,22824,98.0,0.0,4293
4310,22816,22824,98.0,0.0,4310
4308,22799,22824,98.0,0.0,4308
4290,22799,22824,98.0,0.0,4290
