,src,dst,ts,label,idx
29215,467,34244,482.0,0.0,115505
19437,22551,18789,482.0,1.0,115538
28437,18789,22551,482.0,0.0,115538
29216,9102,2765,482.0,0.0,115506
29219,18796,10363,482.0,0.0,115510
11020,5368,36027,482.0,1.0,115515
26770,34741,25187,482.0,0.0,115546
19738,4233,29288,482.0,0.0,115559
19736,15343,17858,482.0,0.0,115543
19735,183,11952,482.0,0.0,115540
29218,42281,10363,482.0,0.0,115509
19726,36140,2248,482.0,0.0,115516
29183,24136,26475,482.0,0.0,115562
29228,23820,25187,482.0,0.0,115556
17836,25187,21476,482.0,1.0,115545
17346,34244,14171,482.0,1.0,115499
29221,21910,13903,482.0,0.0,115514
29235,17357,10212,483.0,0.0,115582
19745,24222,20855,483.0,0.0,115608
19746,12516,20855,483.0,0.0,115609
29246,17430,39305,483.0,0.0,115628
29230,31304,38129,483.0,0.0,115570
29247,34367,13159,483.0,0.0,115630
29238,4668,10363,483.0,0.0,115595
29233,4573,14406,483.0,0.0,115580
19744,37555,7255,483.0,0.0,115589
29232,25454,16163,483.0,0.0,115579
27344,30262,35163,483.0,0.0,115618
29231,34042,4920,483.0,0.0,115572
19750,19904,5701,483.0,0.0,115625
19747,20950,13903,483.0,0.0,115615
19509,32369,2302,483.0,1.0,115617
29234,16134,31785,483.0,0.0,115581
19743,28126,19834,483.0,0.0,115586
19748,33925,22931,483.0,0.0,115623
19742,10212,17357,483.0,1.0,115582
29245,40094,10363,483.0,0.0,115620
29236,27641,10363,483.0,0.0,115591
29242,14017,25844,483.0,0.0,115614
29243,2302,32369,483.0,0.0,115617
19749,11517,22931,483.0,0.0,115624
19739,16238,32971,483.0,0.0,115571
29045,13284,10363,483.0,0.0,115605
19657,4920,34042,483.0,1.0,115572
28535,39621,10363,483.0,0.0,115602
13024,32962,19834,483.0,0.0,115590
29237,19889,10363,483.0,0.0,115593
19741,25628,16163,483.0,0.0,115578
29244,10399,35163,483.0,0.0,115619
19740,37247,13903,483.0,0.0,115575
29240,901,10363,483.0,0.0,115604
29254,27040,10363,484.0,0.0,115666
19751,2775,19834,484.0,0.0,115632
19752,18527,20855,484.0,0.0,115640
19753,38218,19834,484.0,0.0,115643
29250,31138,10363,484.0,0.0,115653
29249,35449,25844,484.0,0.0,115638
28373,5111,3313,484.0,0.0,115683
19754,12969,31432,484.0,0.0,115650
19757,4168,22931,484.0,0.0,115669
19680,19570,38346,484.0,1.0,115672
19756,14880,40207,484.0,0.0,115662
29252,26363,14964,484.0,0.0,115659
19758,8851,16136,484.0,1.0,115671
19759,9974,3313,484.0,0.0,115691
19760,22045,42514,484.0,0.0,115694
29255,11994,13159,484.0,0.0,115675
29253,14627,10363,484.0,0.0,115665
28126,21984,15205,484.0,0.0,115689
29257,16095,39305,484.0,0.0,115682
29256,29504,11999,484.0,0.0,115677
29251,32361,23900,484.0,0.0,115657
19755,13018,42514,484.0,0.0,115652
29258,11821,15205,484.0,0.0,115690
28651,32756,10363,485.0,0.0,115703
29259,26580,7255,485.0,0.0,115698
19770,17687,1803,485.0,0.0,115751
29261,3555,10363,485.0,0.0,115701
29265,18148,10363,485.0,0.0,115716
29248,7287,10363,485.0,0.0,115721
29264,33676,42514,485.0,0.0,115715
29266,35841,10363,485.0,0.0,115720
19773,14122,37429,485.0,0.0,115760
19772,29917,37429,485.0,0.0,115756
19771,35761,1037,485.0,0.0,115753
29260,10490,10363,485.0,0.0,115700
29268,24779,7255,485.0,0.0,115733
4437,9965,23900,485.0,0.0,115722
19769,11031,25894,485.0,0.0,115747
19768,41420,13903,485.0,0.0,115746
19767,20422,13159,485.0,0.0,115741
29267,30340,1040,485.0,0.0,115724
19765,17568,38589,485.0,1.0,115734
29262,19896,40151,485.0,0.0,115707
19766,15727,42514,485.0,0.0,115736
29220,18354,16163,485.0,0.0,115697
19762,20442,30340,485.0,1.0,115725
29273,534,13159,485.0,0.0,115755
29263,40496,42514,485.0,0.0,115712
19761,1040,30340,485.0,1.0,115724
29271,29510,13159,485.0,0.0,115738
19763,1803,30340,485.0,1.0,115729
29270,5894,7255,485.0,0.0,115735
19764,28631,30340,485.0,1.0,115731
29269,38589,17568,485.0,0.0,115734
29272,19199,13159,485.0,0.0,115742
29282,10877,7255,486.0,0.0,115806
29280,1235,40207,486.0,0.0,115798
19782,31948,42514,486.0,0.0,115807
19781,6204,33201,486.0,0.0,115805
19779,41144,13903,486.0,0.0,115788
19778,7119,42514,486.0,0.0,115784
19777,41363,27125,486.0,0.0,115774
19776,24103,37503,486.0,0.0,115773
19774,1804,37429,486.0,0.0,115770
19780,11663,13159,486.0,0.0,115789
19775,39094,42514,486.0,0.0,115771
29281,25074,13159,486.0,0.0,115801
29283,29,13159,486.0,0.0,115809
29278,7898,13903,486.0,0.0,115787
29029,39305,34627,486.0,1.0,115802
29277,27804,11377,486.0,0.0,115768
29208,22109,14406,486.0,0.0,115780
29279,35054,13159,486.0,0.0,115795
29276,1945,13159,486.0,0.0,115765
14989,20855,16136,486.0,1.0,115797
29156,33201,6204,486.0,1.0,115805
29274,25044,7255,486.0,0.0,115761
29275,33859,7255,486.0,0.0,115764
29290,17121,25445,487.0,0.0,115833
29076,14891,38129,487.0,0.0,115832
29289,16973,27697,487.0,0.0,115830
29288,25978,10363,487.0,0.0,115826
29287,40373,10363,487.0,0.0,115825
29286,16884,10363,487.0,0.0,115819
28524,35579,10363,487.0,0.0,115827
29291,15596,32971,487.0,0.0,115834
29285,20695,10363,487.0,0.0,115817
28530,30349,10363,487.0,0.0,115828
19783,19620,17534,487.0,0.0,115820
28697,3839,10363,487.0,0.0,115818
19784,31432,17534,487.0,1.0,115822
29294,35013,38129,487.0,0.0,115838
29292,928,15205,487.0,0.0,115835
29293,23885,34407,487.0,0.0,115837
28412,23411,10363,487.0,0.0,115816
28542,13587,38129,487.0,0.0,115815
29295,20146,7255,488.0,0.0,115839
16882,28086,12019,488.0,1.0,115862
19794,8993,11269,488.0,0.0,115884
19793,731,38129,488.0,0.0,115881
19789,34821,31769,488.0,0.0,115863
19791,32495,22931,488.0,0.0,115876
19788,36136,13903,488.0,0.0,115859
19787,8110,28086,488.0,0.0,115858
19786,27048,32053,488.0,0.0,115851
19785,7584,22931,488.0,0.0,115846
29300,30250,10363,488.0,0.0,115855
19728,7255,20146,488.0,1.0,115839
29307,2936,22931,488.0,0.0,115878
29297,3320,10363,488.0,0.0,115845
29306,21598,22228,488.0,0.0,115874
28700,29933,38129,488.0,0.0,115882
29284,31266,38129,488.0,0.0,115877
29296,4426,10363,488.0,0.0,115843
29309,17346,27697,488.0,0.0,115880
29305,31869,10018,488.0,0.0,115868
29299,18741,10363,488.0,0.0,115853
29302,12019,28086,488.0,0.0,115862
28840,23386,10363,488.0,0.0,115847
29304,5665,10363,488.0,0.0,115867
18956,13807,14316,488.0,1.0,115885
28522,3044,10363,488.0,0.0,115857
29298,10486,13903,488.0,0.0,115852
29301,34092,10363,488.0,0.0,115860
29308,15706,27697,488.0,0.0,115879
19803,10207,32600,489.0,0.0,115927
19795,569,13903,489.0,0.0,115888
19801,20096,32600,489.0,0.0,115924
19802,37080,32600,489.0,0.0,115925
19804,1920,27902,489.0,0.0,115928
19811,13322,33997,489.0,0.0,115959
19807,42160,27902,489.0,0.0,115939
19808,20586,27902,489.0,0.0,115942
19809,16998,37429,489.0,0.0,115944
19810,16151,37429,489.0,0.0,115946
19800,31763,11269,489.0,0.0,115916
19812,12341,31769,489.0,0.0,115960
28915,27978,7261,489.0,0.0,115930
19805,9986,27902,489.0,0.0,115929
29217,26597,17858,489.0,0.0,115954
29147,9752,10363,489.0,0.0,115898
19798,38804,22931,489.0,0.0,115913
18833,27697,12150,489.0,1.0,115889
29303,30884,16163,489.0,0.0,115947
28819,33997,13322,489.0,1.0,115959
19799,19793,11269,489.0,0.0,115914
29314,4176,22931,489.0,0.0,115915
29313,12070,17858,489.0,0.0,115911
29315,8811,11999,489.0,0.0,115953
29312,41580,10363,489.0,0.0,115892
29311,12150,27697,489.0,0.0,115889
29310,6750,10363,489.0,0.0,115887
29052,24531,10363,489.0,0.0,115910
19797,10164,22931,489.0,0.0,115897
28644,12097,41514,489.0,0.0,115945
28372,15344,21724,490.0,0.0,116071
28382,18734,21724,490.0,0.0,116069
28913,29789,21724,490.0,0.0,116073
19826,1994,37429,490.0,0.0,116080
19825,30010,5011,490.0,0.0,116079
19824,35185,42514,490.0,0.0,116078
19823,34309,21724,490.0,0.0,116077
28870,19817,38129,490.0,0.0,115974
29316,39587,27902,490.0,0.0,115965
19820,37419,21724,490.0,0.0,115983
29328,27496,21724,490.0,0.0,116074
29326,16243,38129,490.0,0.0,116064
29325,29550,21724,490.0,0.0,116063
26320,38033,21724,490.0,0.0,116067
29324,28386,21724,490.0,0.0,116059
29323,41884,21724,490.0,0.0,116053
26106,39867,21724,490.0,0.0,116050
29322,27613,21724,490.0,0.0,116047
29321,8331,3313,490.0,0.0,116016
29320,38024,23900,490.0,0.0,116015
29318,32240,26539,490.0,0.0,115979
29317,42022,32053,490.0,0.0,115970
19821,23644,3313,490.0,0.0,116012
28531,38977,21724,490.0,0.0,116048
19816,40026,33926,490.0,0.0,115968
19813,35453,32600,490.0,0.0,115964
19819,16596,40179,490.0,0.0,115972
19818,32053,42022,490.0,1.0,115970
19817,8873,11269,490.0,0.0,115969
19815,15581,32600,490.0,0.0,115966
27223,7498,31324,491.0,0.0,116199
29335,9339,26539,491.0,0.0,116101
28116,30589,26861,491.0,0.0,116131
17564,12865,31769,491.0,0.0,116221
18766,29275,2962,491.0,1.0,116087
29336,17242,27902,491.0,0.0,116103
29334,34920,26539,491.0,0.0,116100
19849,41779,31769,491.0,0.0,116273
26138,42414,19468,491.0,0.0,116252
29333,10246,27902,491.0,0.0,116099
28020,35878,19468,491.0,0.0,116258
28120,15326,31324,491.0,0.0,116248
27242,19632,31324,491.0,0.0,116209
29337,37888,23900,491.0,0.0,116105
29346,11000,26861,491.0,0.0,116226
28127,10866,26861,491.0,0.0,116232
29345,5985,5011,491.0,0.0,116220
29344,3952,7261,491.0,0.0,116218
29343,36617,7261,491.0,0.0,116212
29350,37871,26539,491.0,0.0,116260
29349,22757,26539,491.0,0.0,116259
16796,27567,26861,491.0,0.0,116172
29348,41857,26861,491.0,0.0,116242
29341,35729,31048,491.0,0.0,116183
29332,30197,33008,491.0,0.0,116098
29340,40832,6553,491.0,0.0,116173
29339,25373,10743,491.0,0.0,116171
29338,35180,26539,491.0,0.0,116106
27704,39727,31324,491.0,0.0,116200
17018,26539,34920,491.0,1.0,116100
29342,32728,26539,491.0,0.0,116194
28493,15298,26861,491.0,0.0,116215
27559,13049,26861,491.0,0.0,116246
19848,41625,32600,491.0,0.0,116272
19845,32352,3313,491.0,0.0,116235
19838,42092,33926,491.0,0.0,116182
19837,6553,40832,491.0,1.0,116173
19836,15565,26861,491.0,0.0,116149
19835,31484,33926,491.0,0.0,116108
19834,20331,37792,491.0,0.0,116104
19843,38536,31769,491.0,0.0,116204
19833,18569,7261,491.0,0.0,116102
19842,9919,31769,491.0,0.0,116193
19841,4884,13823,491.0,0.0,116188
19832,33008,30197,491.0,1.0,116098
19831,2006,37792,491.0,0.0,116093
19839,31048,35729,491.0,1.0,116183
19840,6936,37792,491.0,0.0,116184
26592,34650,26861,491.0,0.0,116179
19828,30143,13823,491.0,0.0,116090
27815,31507,26861,491.0,0.0,116233
26497,29446,31324,491.0,0.0,116207
19846,5689,33926,491.0,0.0,116261
19827,15147,34550,491.0,0.0,116083
27335,23807,31324,491.0,0.0,116111
28330,22796,26539,491.0,0.0,116117
19847,15741,33926,491.0,0.0,116268
29329,2962,29275,491.0,0.0,116087
29330,37792,2006,491.0,1.0,116093
29331,38192,27902,491.0,0.0,116097
19830,3070,31048,491.0,0.0,116092
29359,17114,4651,492.0,0.0,116339
29358,35885,17858,492.0,0.0,116335
19851,36168,33926,492.0,0.0,116275
29152,35842,1037,492.0,0.0,116324
19855,37243,31769,492.0,0.0,116301
29357,2445,1037,492.0,0.0,116317
17064,39135,31769,492.0,0.0,116297
19854,34643,31769,492.0,0.0,116300
19850,33588,31769,492.0,0.0,116274
29356,12731,39076,492.0,0.0,116298
29355,10899,19468,492.0,0.0,116291
29354,31567,19468,492.0,0.0,116286
26356,39176,19468,492.0,0.0,116293
19514,39076,12731,492.0,1.0,116298
26632,6566,31769,492.0,0.0,116304
25855,17171,17858,492.0,0.0,116327
29131,34088,19468,492.0,0.0,116283
26823,15846,19468,492.0,0.0,116295
19853,41536,23900,492.0,0.0,116299
27471,6220,19468,492.0,0.0,116292
19859,3453,13430,492.0,0.0,116336
19858,2955,2928,492.0,0.0,116328
19852,34663,31769,492.0,0.0,116276
29353,4874,19468,492.0,0.0,116285
29352,32388,19468,492.0,0.0,116279
27924,33667,19468,492.0,0.0,116294
29351,8424,38129,492.0,0.0,116278
29368,19425,27902,493.0,0.0,116376
29372,39126,42514,493.0,0.0,116385
29371,23663,27125,493.0,0.0,116384
29361,2124,11999,493.0,0.0,116345
29362,36882,22931,493.0,0.0,116349
19870,1429,32841,493.0,0.0,116377
19869,36087,32841,493.0,0.0,116372
19868,33004,32841,493.0,0.0,116370
19867,35311,32841,493.0,0.0,116369
19866,22634,32841,493.0,0.0,116368
19865,8931,15087,493.0,0.0,116356
19864,17540,32841,493.0,0.0,116352
29363,24845,10018,493.0,0.0,116358
29364,24705,23191,493.0,0.0,116360
19861,25774,28258,493.0,0.0,116344
29370,14478,27902,493.0,0.0,116382
29365,26802,8685,493.0,0.0,116362
29369,12216,27902,493.0,0.0,116381
29366,2636,10363,493.0,0.0,116367
29367,2032,42514,493.0,0.0,116374
19862,24320,32841,493.0,0.0,116346
19863,7600,32841,493.0,0.0,116347
19418,34407,4321,493.0,1.0,116343
19814,27902,37181,493.0,1.0,116350
16324,8685,13213,493.0,1.0,116361
19879,1063,30913,494.0,0.0,116420
29373,470,42514,494.0,0.0,116387
19880,19171,30657,494.0,0.0,116429
29360,28258,30544,494.0,1.0,116388
19878,20949,21760,494.0,0.0,116419
19877,40156,4967,494.0,0.0,116418
19875,4941,38698,494.0,0.0,116399
28872,787,16163,494.0,0.0,116431
19874,39414,13823,494.0,0.0,116398
19873,31525,29385,494.0,0.0,116396
19872,36966,7261,494.0,0.0,116394
19871,34297,22605,494.0,0.0,116392
19876,6982,5011,494.0,0.0,116414
29375,10004,19468,494.0,0.0,116415
29374,29338,4562,494.0,0.0,116404
14,40923,5011,494.0,0.0,116393
17054,19468,11840,494.0,1.0,116403
10237,30544,28258,494.0,0.0,116388
29376,18034,16163,494.0,0.0,116421
28659,2394,16163,495.0,0.0,116485
29150,33609,16163,495.0,0.0,116483
19860,35967,26070,495.0,0.0,116448
19884,33653,7044,495.0,0.0,116454
29378,1949,10018,495.0,0.0,116447
29382,28753,9878,495.0,0.0,116475
29381,12277,9878,495.0,0.0,116457
19881,33908,3313,495.0,0.0,116433
19882,36233,5011,495.0,0.0,116449
19883,17472,3313,495.0,0.0,116452
29380,10705,3313,495.0,0.0,116455
29379,33130,10743,495.0,0.0,116450
29383,2535,13903,495.0,0.0,116478
29092,6686,16163,495.0,0.0,116484
29102,31738,16163,496.0,0.0,116487
4391,27125,26214,496.0,1.0,116520
28569,9552,10363,496.0,0.0,116503
29394,4152,42465,496.0,0.0,116525
27827,38580,41308,496.0,0.0,116568
19885,42038,14871,496.0,0.0,116521
19886,2025,14871,496.0,0.0,116522
28846,26606,16163,496.0,0.0,116577
28845,13272,16163,496.0,0.0,116563
